,Name,Review,Rating,No_of_Reviews,No_of_Followers,Cost,Cuisines,Mean Rating,Mean Reviews,Mean Followers
6150,Prism Club & Kitchen,super impressive ambience spacious club loved great place party tried paneer broccoli black bean sauce tandoor stuffed mushrooms white sauce pasta pizza food amazing everything tasty definitely place worth visitingtip please check final bill make sure waiter deducted cover charges dont end paying,5.0,9.0,6,1200,kebab continental italian north indian,3.92,2.62,2.37
6151,Prism Club & Kitchen,good food drinks best ambience endless dance floor best pub hyd ajay accompany best experience gonna survive long,5.0,2.0,4,1200,kebab continental italian north indian,3.92,2.62,2.37
6152,Prism Club & Kitchen,huge place loved ambience livelihood decor great place enjoy disappointment music food awesome service tremendous server deepak really helpful active loved double thumbs thank,5.0,1.0,37,1200,kebab continental italian north indian,3.92,2.62,2.37
6153,Prism Club & Kitchen,nice place hang light outstanding didnt expect view hyderabad lovely place stay tune party mode importantly service damn good specialy thanks mr deepak taking care table service really good really humble throughout time make sure visit,5.0,1.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6154,Prism Club & Kitchen,great place hang around nice ambience awesome food service excellent recommend everyone deepak serving truly champthank,5.0,1.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6155,Prism Club & Kitchen,awesome place night club enjoyed alot good vijay service good tasty food amazing music dj dance floor huge place good ambiance,5.0,3.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6156,Prism Club & Kitchen,bunch dancers visited saturday night ambience lit prawns non veg platter came particularly check lights huge dance floordj could better,4.0,1.0,13,1200,kebab continental italian north indian,3.92,2.62,2.37
6157,Prism Club & Kitchen,huge huge place kinda farmhouse amazing music huge dance floor dancing lights tune dj girls guys dancing tunes alcohol best high class gentry would say elite class people seen place complete party place great place host parties ot conduct events must visit place one best places dance get drunk hyderabadcheers rakshita nath,5.0,197.0,1383,1200,kebab continental italian north indian,3.92,2.62,2.37
6158,Prism Club & Kitchen,amazing place awesome ambiencesaroj guy waited us made pleasurable experience highly recommended weekend,5.0,1.0,92,1200,kebab continental italian north indian,3.92,2.62,2.37
6159,Prism Club & Kitchen,great place hang friends amazing ambience especially interiors sound system good food drinks music lineup icing cake highly recommended music lovers,5.0,1.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6160,Prism Club & Kitchen,great night prism place packed lot fun shout waiter vijay really helpful courteous definitely go,5.0,2.0,3,1200,kebab continental italian north indian,3.92,2.62,2.37
6161,Prism Club & Kitchen,place bucket list quite long time worth space quite good service good experience,4.0,1.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6162,Prism Club & Kitchen,awesome placewas last night great service food ambiencemusic good best place chill friday nighthighly recommended,5.0,1.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6163,Prism Club & Kitchen,went prism last night great place chill friends wonderful time loved dance floor ambience nice staff overall loved prism experience,5.0,1.0,3,1200,kebab continental italian north indian,3.92,2.62,2.37
6164,Prism Club & Kitchen,awesome place party great dance floor infact one largest pubs food space lights made partyanthonygreat ambience would love see managers like every pub,5.0,1.0,3,1200,kebab continental italian north indian,3.92,2.62,2.37
6165,Prism Club & Kitchen,place bucket list quite time visited last week colleagues best lively pub hyderabad various lights create different atmosphere dj good coming food price higher side quality taste great,5.0,32.0,319,1200,kebab continental italian north indian,3.92,2.62,2.37
6166,Prism Club & Kitchen,gone group weekday overall experience good main attraction huge space lights already set mood dj awesome even weekday mix hollywood bollywood songs taste food also good problem faced tat order wait like 40 mins order arrive also discrepancy bill realised next day better careful paying amount also prices little higher side happy partying,4.0,4.0,41,1200,kebab continental italian north indian,3.92,2.62,2.37
6167,Prism Club & Kitchen,indias best club party weekends powerful light system amazing drinks highlife bar super sound system poolside make feel perfect party word prism wow,5.0,10.0,67,1200,kebab continental italian north indian,3.92,2.62,2.37
6168,Prism Club & Kitchen,awesome fun prism great environment one best pub would say vamshi naresh hosted wonderful services,5.0,2.0,5,1200,kebab continental italian north indian,3.92,2.62,2.37
6169,Prism Club & Kitchen,undoubtedly one best pubs hyderabad although ambience great food dlicieux lighting system steals show best place corporate parties visvis pubs city,5.0,21.0,45,1200,kebab continental italian north indian,3.92,2.62,2.37
6170,Prism Club & Kitchen,awesome ambience superb music definitely great happening place bit costly place feel crowded wellperfect place friday evening party,5.0,10.0,6,1200,kebab continental italian north indian,3.92,2.62,2.37
6171,Prism Club & Kitchen,great place hang ample space table huge dance floor amazing lights must visit #hyd come numbers enjoy fullest,5.0,3.0,4,1200,kebab continental italian north indian,3.92,2.62,2.37
6172,Prism Club & Kitchen,one best happening club hyderabad far huge dance floor colorful leds around friendly courteous staffthe dj awesome good playlist visit definitely suggested,5.0,2.0,29,1200,kebab continental italian north indian,3.92,2.62,2.37
6173,Prism Club & Kitchen,loved place nd staff especially charan really good nd service great thanks made day goodvery good place n ambience great music nd dance floor,4.0,1.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6174,Prism Club & Kitchen,surely one best place enjoy weekend good food beverage music else need must try recommend corporate crowd,5.0,52.0,527,1200,kebab continental italian north indian,3.92,2.62,2.37
6175,Prism Club & Kitchen,deepak nice service went place first time enjoyed lot wouldnt possible without deepak service revocations made visit extremely enjoyable,5.0,1.0,1,1200,kebab continental italian north indian,3.92,2.62,2.37
6176,Prism Club & Kitchen,one best place hyderabad gud service ambience best dj around world r playing magic circles make u mad lights gives u bounce floor liquor prices r little high u wont care spend money prism,4.0,21.0,178,1200,kebab continental italian north indian,3.92,2.62,2.37
6177,Prism Club & Kitchen,worst place first outskirts staff entrance least bothered customers professional literally came back without entering hype created,1.0,3.0,2,1200,kebab continental italian north indian,3.92,2.62,2.37
6178,Prism Club & Kitchen,first thing one would notice entering prism area size club think biggest club india least based experience everything music food service interiors area great attraction centre light moves music beats big dance floor good djsambience 5food 45 good snacksmusic 5staff 5hospitality 5bonus ample parking space valet service,5.0,40.0,866,1200,kebab continental italian north indian,3.92,2.62,2.37
6179,Prism Club & Kitchen,wow amazing place huge ambiance good guess one best party places part hyderabad altaf best took us around showed us nice outdoor place karthik attended table amazing guy service impeccable suggested mongolian chicken fresh tasty usually food clubs doesnt really match restaurant quality good visit sometime soon,5.0,92.0,727,1200,kebab continental italian north indian,3.92,2.62,2.37
